sale_franchise_id,expected_id,search_label,payload_json
3293,3293,서울 성동구 강변북로 257 교육 240만원 40평 이상,"{""totalAmount"": 240, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": ""3천만원 이하"", ""mainCategoryId"": [], ""subCategoryId"": [61], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""개인"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""강변북로""}, ""addressLabel"": ""서울 성동구 강변북로 257"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능, 영업기간 2년 이상"", ""categoryLabel"": ""교육"", ""isPremiumPayment"": 0}"
3292,3292,서울 성동구 성수일로 1 자동차 140만원 20~30평,"{""totalAmount"": 140, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": ""3천만원 이하"", ""mainCategoryId"": [], ""subCategoryId"": [23], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""개인"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""성수일로""}, ""addressLabel"": ""서울 성동구 성수일로 1"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""20~30평"", ""option"": [], ""optionLabel"": ""양도 즉시가능, 영업기간 2년 이상"", ""categoryLabel"": ""자동차"", ""isPremiumPayment"": 0}"
3291,3291,서울 성동구 강변북로 257 자동차 240만원 40평 이상,"{""totalAmount"": 240, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": ""3천만원 이하"", ""mainCategoryId"": [], ""subCategoryId"": [23], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""개인"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""강변북로""}, ""addressLabel"": ""서울 성동구 강변북로 257"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능, 영업기간 2년 이상"", ""categoryLabel"": ""자동차"", ""isPremiumPayment"": 0}"
3290,3290,서울 성동구 강변북로 257 자동차 240만원 40평 이상,"{""totalAmount"": 240, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": ""3천만원 이하"", ""mainCategoryId"": [], ""subCategoryId"": [23], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""개인"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""강변북로""}, ""addressLabel"": ""서울 성동구 강변북로 257"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능, 영업기간 2년 이상"", ""categoryLabel"": ""자동차"", ""isPremiumPayment"": 0}"
3289,3289,서울 성동구 고산자로 12 스포츠 240만원 40평 이상,"{""totalAmount"": 240, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": ""3천만원 이하"", ""mainCategoryId"": [], ""subCategoryId"": [18], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""개인"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""고산자로""}, ""addressLabel"": ""서울 성동구 고산자로 12"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능, 영업기간 2년 이상"", ""categoryLabel"": ""스포츠"", ""isPremiumPayment"": 0}"
3288,3288,서울 성동구 강변북로 360 한식 240만원 40평 이상,"{""totalAmount"": 240, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": ""3천만원 이하"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""개인"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""강변북로""}, ""addressLabel"": ""서울 성동구 강변북로 360"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능, 영업기간 2년 이상"", ""categoryLabel"": ""한식"", ""isPremiumPayment"": 0}"
3287,3287,서울 성동구 강변북로 257 커피 240만원 40평 이상,"{""totalAmount"": 240, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": ""3천만원 이하"", ""mainCategoryId"": [], ""subCategoryId"": [63], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""개인"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""강변북로""}, ""addressLabel"": ""서울 성동구 강변북로 257"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능, 영업기간 2년 이상"", ""categoryLabel"": ""커피"", ""isPremiumPayment"": 0}"
3286,3286,서울 성동구 강변북로 257 임대 240만원 40평 이상,"{""totalAmount"": 240, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": ""3천만원 이하"", ""mainCategoryId"": [], ""subCategoryId"": [31], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""개인"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""강변북로""}, ""addressLabel"": ""서울 성동구 강변북로 257"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능, 영업기간 2년 이상"", ""categoryLabel"": ""임대"", ""isPremiumPayment"": 0}"
3285,3285,서울 성동구 성수동1가 656-24 커피 330만원 40평 이상,"{""totalAmount"": 330, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": ""3천만원 이하"", ""mainCategoryId"": [], ""subCategoryId"": [63], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""개인"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""성수동1가""}, ""addressLabel"": ""서울 성동구 성수동1가 656-24"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능, 영업기간 2년 이상"", ""categoryLabel"": ""커피"", ""isPremiumPayment"": 0}"
3284,3284,서울 성동구 강변북로 257 교육 240만원 40평 이상,"{""totalAmount"": 240, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": ""3천만원 이하"", ""mainCategoryId"": [], ""subCategoryId"": [61], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""개인"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""강변북로""}, ""addressLabel"": ""서울 성동구 강변북로 257"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능, 영업기간 2년 이상"", ""categoryLabel"": ""교육"", ""isPremiumPayment"": 0}"
3283,3283,전북특별자치도 고창군 공음면 선동리 78 한식 240만원 40평 이상,"{""totalAmount"": 240, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": ""3천만원 이하"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""개인"", ""address"": {""sidoName"": ""전북특별자치도"", ""gunName"": ""고창군"", ""dongName"": ""공음면""}, ""addressLabel"": ""전북특별자치도 고창군 공음면 선동리 78"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능, 영업기간 2년 이상"", ""categoryLabel"": ""한식"", ""isPremiumPayment"": 0}"
3282,3282,서울 성동구 강변북로 257 일식 140만원 40평 이상,"{""totalAmount"": 140, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": ""3천만원 이하"", ""mainCategoryId"": [], ""subCategoryId"": [30], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""개인"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""강변북로""}, ""addressLabel"": ""서울 성동구 강변북로 257"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능, 영업기간 1년 이상"", ""categoryLabel"": ""일식"", ""isPremiumPayment"": 0}"
3281,3281,서울 성동구 강변북로 257 스포츠 40만원 10~20평,"{""totalAmount"": 40, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": ""3천만원 이하"", ""mainCategoryId"": [], ""subCategoryId"": [18], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""개인"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""강변북로""}, ""addressLabel"": ""서울 성동구 강변북로 257"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10~20평"", ""option"": [], ""optionLabel"": ""양도 즉시가능, 영업기간 1년 이상"", ""categoryLabel"": ""스포츠"", ""isPremiumPayment"": 0}"
3280,3280,서울 성동구 성수일로 1 커피 20만원 10~20평,"{""totalAmount"": 20, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": ""3천만원 이하"", ""mainCategoryId"": [], ""subCategoryId"": [63], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""개인"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""성수일로""}, ""addressLabel"": ""서울 성동구 성수일로 1"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10~20평"", ""option"": [], ""optionLabel"": ""양도 즉시가능, 영업기간 6개월 이상"", ""categoryLabel"": ""커피"", ""isPremiumPayment"": 0}"
3279,3279,서울 광진구 광나루로 441 임대 20만원 10~20평,"{""totalAmount"": 20, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": ""3천만원 이하"", ""mainCategoryId"": [], ""subCategoryId"": [31], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""개인"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""광진구"", ""dongName"": ""광나루로""}, ""addressLabel"": ""서울 광진구 광나루로 441"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10~20평"", ""option"": [], ""optionLabel"": ""영업기간 6개월 이상"", ""categoryLabel"": ""임대"", ""isPremiumPayment"": 0}"
3278,3278,서울 광진구 광나루로 441 임대 11만원 10~20평,"{""totalAmount"": 11, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": ""3천만원 이하"", ""mainCategoryId"": [], ""subCategoryId"": [31], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""개인"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""광진구"", ""dongName"": ""광나루로""}, ""addressLabel"": ""서울 광진구 광나루로 441"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10~20평"", ""option"": [], ""optionLabel"": ""양도 즉시가능, 영업기간 6개월 이상"", ""categoryLabel"": ""임대"", ""isPremiumPayment"": 0}"
3277,3277,서울 성동구 성수이로 2-1 한식 20만원 10~20평,"{""totalAmount"": 20, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": ""3천만원 이하"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""개인"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""성수이로""}, ""addressLabel"": ""서울 성동구 성수이로 2-1"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10~20평"", ""option"": [], ""optionLabel"": ""직원 승계 가능, 양도 즉시가능, 영업기간 6개월 이상"", ""categoryLabel"": ""한식"", ""isPremiumPayment"": 0}"
3276,3276,충남 부여군 남면 회동리 885-6 교육 20만원 10~20평,"{""totalAmount"": 20, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": ""3천만원 이하"", ""mainCategoryId"": [], ""subCategoryId"": [61], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""개인"", ""address"": {""sidoName"": ""충남"", ""gunName"": ""부여군"", ""dongName"": ""남면""}, ""addressLabel"": ""충남 부여군 남면 회동리 885-6"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10~20평"", ""option"": [], ""optionLabel"": ""양도 즉시가능, 영업기간 6개월 이상"", ""categoryLabel"": ""교육"", ""isPremiumPayment"": 0}"
3275,3275,경기 수원시 권선구 서수원로 4 커피 20만원 10~20평,"{""totalAmount"": 20, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": ""3천만원 이하"", ""mainCategoryId"": [], ""subCategoryId"": [63], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""개인"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""수원시"", ""dongName"": ""권선구""}, ""addressLabel"": ""경기 수원시 권선구 서수원로 4"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10~20평"", ""option"": [], ""optionLabel"": ""양도 즉시가능, 영업기간 6개월 이상"", ""categoryLabel"": ""커피"", ""isPremiumPayment"": 0}"
3274,3274,서울 종로구 서순라길 3 커피 20만원 10~20평,"{""totalAmount"": 20, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": ""3천만원 이하"", ""mainCategoryId"": [], ""subCategoryId"": [63], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""개인"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""종로구"", ""dongName"": ""서순라길""}, ""addressLabel"": ""서울 종로구 서순라길 3"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10~20평"", ""option"": [], ""optionLabel"": ""양도 즉시가능, 영업기간 6개월 이상"", ""categoryLabel"": ""커피"", ""isPremiumPayment"": 0}"
3273,3273,서울 광진구 능동로3가길 4 서양식 11만원 10평 이하,"{""totalAmount"": 11, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": ""3천만원 이하"", ""mainCategoryId"": [], ""subCategoryId"": [15], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""개인"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""광진구"", ""dongName"": ""능동로3가길""}, ""addressLabel"": ""서울 광진구 능동로3가길 4"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이하"", ""option"": [], ""optionLabel"": ""양도 즉시가능, 영업기간 2년 이상"", ""categoryLabel"": ""서양식"", ""isPremiumPayment"": 0}"
3272,3272,경기 화성시 남여울1길 1 교육 20만원 10~20평,"{""totalAmount"": 20, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": ""3천만원 이하"", ""mainCategoryId"": [], ""subCategoryId"": [61], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""개인"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""화성시"", ""dongName"": ""남여울1길""}, ""addressLabel"": ""경기 화성시 남여울1길 1"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10~20평"", ""option"": [], ""optionLabel"": ""양도 즉시가능, 영업기간 6개월 이상"", ""categoryLabel"": ""교육"", ""isPremiumPayment"": 0}"
3271,3271,경기 화성시 남여울1길 3 벼농사 20만원 10~20평,"{""totalAmount"": 20, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": ""3천만원 이하"", ""mainCategoryId"": [], ""subCategoryId"": [68], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""개인"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""화성시"", ""dongName"": ""남여울1길""}, ""addressLabel"": ""경기 화성시 남여울1길 3"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10~20평"", ""option"": [], ""optionLabel"": ""양도 즉시가능, 영업기간 6개월 이상"", ""categoryLabel"": ""벼농사"", ""isPremiumPayment"": 0}"
3270,3270,경기 화성시 남여울1길 1 기타도소매 11만원 10~20평,"{""totalAmount"": 11, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": ""3천만원 이하"", ""mainCategoryId"": [], ""subCategoryId"": [6], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""개인"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""화성시"", ""dongName"": ""남여울1길""}, ""addressLabel"": ""경기 화성시 남여울1길 1"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10~20평"", ""option"": [], ""optionLabel"": ""양도 즉시가능, 영업기간 6개월 이상"", ""categoryLabel"": ""기타도소매"", ""isPremiumPayment"": 0}"
3269,3269,경기 화성시 남여울1길 1 배달 32만원 10평 이하,"{""totalAmount"": 32, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [12], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""개인"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""화성시"", ""dongName"": ""남여울1길""}, ""addressLabel"": ""경기 화성시 남여울1길 1"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이하"", ""option"": [], ""optionLabel"": ""영업기간 6개월 이상"", ""categoryLabel"": ""배달"", ""isPremiumPayment"": 0}"
3268,3268,서울 광진구 광나루로 441 화장품 20만원 10~20평,"{""totalAmount"": 20, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": ""3천만원 이하"", ""mainCategoryId"": [], ""subCategoryId"": [43], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""개인"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""광진구"", ""dongName"": ""광나루로""}, ""addressLabel"": ""서울 광진구 광나루로 441"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10~20평"", ""option"": [], ""optionLabel"": ""양도 즉시가능"", ""categoryLabel"": ""화장품"", ""isPremiumPayment"": 0}"
